text_id, feature_id, text_type, text_order, text_text
896,278,0,4,"The spells that you add to your spellbook as you gain levels reflect the arcane research you conduct on your own, as well as intellectual breakthroughs you have had about the nature of the multiverse. You might find other spells during your adventures. You could discover a spell recorded on a scroll in an evil wizard's chest, for example, or in a dusty tome in an ancient library."
897,278,0,5,"<b>Copying a Spell into the Book.<b> When you find a wizard spell of 1st level or higher, you can add it to your spellbook if it is of a spell level you can prepare and if you can spare the time to decipher and copy it."
898,278,0,6,"Copying that spell into your spellbook involves reproducing the basic form of the spell, then deciphering the unique system of notation used by the wizard who wrote it. You must practice the spell until you understand the sounds or gestures required, then transcribe it into your spellbook using your own notation."
899,278,0,7,"For each level of the spell, the process takes 2 hours and costs 50 gp. The cost represents material components you expend as you experiment with the spell to master it, as well as the fine inks you need to record it. Once you have spent this time and money, you can prepare the spell just like your other spells."
900,278,0,8,"<b>Replacing the Book.</b> You can copy a spell from your own spellbook into another book-for example, if you want to make a backup copy of your spellbook. This is just like copying a new spell into your spellbook, but faster and easier, since you understand your own notation and already know how to cast the spell. You need spend only 1 hour and 10 gp for each level of the copied spell."
901,278,0,9,"If you lose your spellbook, you can use the same procedure to transcribe the spells that you have prepared into a new spellbook. Filling out the remainder of your spellbook requires you to find new spells to do so, as normal."
902,278,0,10,"For this reason, many wizards keep backup spellbooks in a safe place."
903,278,0,11,"<b>The Book's Appearance.</b> Your spellbook is a unique compilation of spells, with its own decorative flourishes and margin notes. It might be a plain, functional leather volume that you received as a gift from your master, a finely bound gilt-edged tome you found in an ancient library, or even a loose collection of notes scrounged together after you lost your previous spellbook in a mishap."
904,279,2,0,"Preparing and Casting Spells"
905,279,0,1,"The Wizard table shows how many spell slots you have to cast your spells of 1st level and higher. To cast one of these spells, you must expend a slot of the spell's level or higher. You regain all expended spell slots when you finish a long rest."
906,279,0,2,"You prepare the list of wizard spells that are available for you to cast. To do so, choose a number of wizard spells from your spellbook equal to your Intelligence modifier + your wizard level (minimum of one spell). The spells must be of a level for which you have spell slots."
907,279,0,3,"For example, if you're a 3rd-level wizard, you have four 1st-level and two 2nd-level spell slots. With an Intelligence of 16, your list of prepared spells can include six spells of 1st or 2nd level, in any combination, chosen from your spellbook. If you prepare the 1st-level spell magic missile, you can cast it using a 1st-level or a 2nd-level slot. Casting the spell doesn't remove it from your list of prepared spells."
908,279,0,4,"You can change your list of prepared spells when you finish a long rest. Preparing a new list of wizard spells requires time spent studying your spellbook and memorizing the incantations and gestures you must make to cast the spell: at least 1 minute per spell level for each spell on your list."
909,280,2,0,"Spellcasting Ability"
910,280,0,1,"Intelligence is your spellcasting ability for your wizard spells, since you learn your spells through dedicated study and memorization. You use your Intelligence whenever a spell refers to your spellcasting ability. In addition, you use your Intelligence modifier when setting the saving throw DC for a wizard spell you cast and when making an attack roll with one."
911,281,2,0,"<b>Spell save DC</b> = 8 + your proficiency bonus \+ your Intelligence modifier <b>Spell attack modifier</b> = your proficiency bonus \+ your Intelligence modifier Ritual Casting"
912,281,0,1,"You can cast a wizard spell as a ritual if that spell has the ritual tag and you have the spell in your spellbook. You don't need to have the spell prepared."
913,282,2,0,"Spellcasting Focus"
914,282,0,1,"You can use an arcane focus as a spellcasting focus for your wizard spells."
915,283,2,0,"Learning Spells of Ist Level and Higher"
916,283,0,1,"Each time you gain a wizard level, you can add two wizard spells of your choice to your spellbook for free. Each of these spells must be of a level for which you have spell slots, as shown on the Wizard table."
917,283,0,2,"On your adventures, you might find other spells that you can add to your spellbook (see Spellbook)."
918,284,1,0,"Arcane Recovery"
919,284,0,1,"You have learned to regain some of your magical energy by studying your spellbook. Once per day when you finish a short rest, you can choose expended spell slots to recover. The spell slots can have a combined level that is equal to or less than half your wizard level (rounded up), and none of the slots can be 6th level or higher."
920,284,0,2,"For example, if you're a 4th-level wizard, you can recover up to two levels worth of spell slots. You can recover either a 2nd-level spell slot or two 1st-level spell slots."
921,285,1,0,"Arcane Tradition"
922,285,0,1,"When you reach 2nd level, you choose an arcane tradition, shaping your practice of magic."
923,285,0,2,"Your choice grants you features at 2nd level and again at 6th, 10th, and 14th level."
924,286,1,0,"Ability Score Improvement"
925,286,0,1,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature."
926,287,1,0,"Spell Mastery"
927,287,0,1,"At 18th level, you have achieved such mastery over certain spells that you can cast them at will. Choose a 1st-level wizard spell and a 2nd-level wizard spell that are in your spellbook. You can cast those spells at their lowest level without expending a spell slot when you have them prepared. If you want to cast either spell at a higher level, you must expend a spell slot as normal."
928,287,0,2,"By spending 8 hours in study, you can exchange one or both of the spells you chose for different spells of the same levels."
929,287,0,3,"Signature Spells When you reach 20th level, you gain mastery over two powerful spells and can cast them with little effort. Choose two 3rd-level wizard spells in your spellbook as your signature spells. You always have these spells prepared, they don't count against the number of spells you have prepared, and you can cast each of them once at 3rd level without expending a spell slot. When you do so, you can't do so again until you finish a short or long rest."
930,287,0,4,"If you want to cast either spell at a higher level, you must expend a spell slot as normal."
931,288,1,0,"Tradition of Destruction"
932,288,0,1,"You focus your study on magic that creates powerful elemental effects such as bitter cold, searing flame, rolling thunder, crackling lightning, and burning acid."
933,288,0,2,"Some evokers find employment in military forces, serving as artillery to blast enemy armies from afar."
934,288,0,3,"Others use their spectacular power to protect the weak, while some seek their own gain as bandits, adventurers, or aspiring tyrants."
935,289,2,0,"Destructive Savant"
936,289,0,1,"Beginning when you select this school at 2nd level, the gold and time you must spend to copy an evocation spell into your spellbook is halved."
937,290,2,0,"Sculpt Spells"
938,290,0,1,"Beginning at 2nd level, you can create pockets of relative safety within the effects of your evocation spells. When you cast an evocation spell that affects other creatures that you can see, you can choose a number of them equal to 1 + the spell's level. The chosen creatures automatically succeed on their saving throws against the spell, and they take no damage if they would normally take half damage on a successful save."
939,291,2,0,"Potent Cantrip"
940,291,0,1,"Starting at 6th level, your damaging cantrips affect even creatures that avoid the brunt of the effect."
941,291,0,2,"When a creature succeeds on a saving throw against your cantrip, the creature takes half the cantrip's damage (if any) but suffers no additional effect from the cantrip."
942,292,2,0,"Empowered Evocation"
943,292,0,1,"Beginning at 10th level, you can add your Intelligence modifier to one damage roll of any wizard evocation spell you cast."
944,293,2,0,"Overchannel"
945,293,0,1,"Starting at 14th level, you can increase the power of your simpler spells. When you cast a wizard spell of 1st through 5th level that deals damage, you can deal maximum damage with that spell."
946,293,0,2,"The first time you do so, you suffer no adverse effect. If you use this feature again before you finish a long rest, you take 2d12 necrotic damage for each level of the spell, immediately after you cast it. Each time you use this feature again before finishing a long rest, the necrotic damage per spell level increases by 1d12. This damage ignores resistance and immunity."
